Open,High,Low,Volume,Close
53096.62,53892.39,53063.43,605270016,53892.39
53959.91,54642.76,53959.91,562851008,54351.7
54611.77,55360.15,54269.08,983006976,55136.6
55312.46,57044.66,55172.53,812072000,57044.66
57010.68,57645.35,56198.32,654382976,56610.66
57069.41,57338.61,56244.68,568744000,56668.2
56819.81,57121.32,56454.53,684652992,56754.41
56634.47,57567.4,56303.03,755283008,56538.37
56822.26,57708.21,56696.49,579902016,57708.21
57757.13,58383.65,57642.32,444456992,58059.86
58499.65,58896.62,58184.28,445420992,58644.98
58291.17,58763.11,57752.14,457663008,58406.36
58499.21,58681.07,58013.26,570972032,58645.61
58062.89,58539.97,57905.89,625361024,58412.05
58784.79,59592.87,58712.87,746382016,59185.3
59670.23,59720.36,58574.51,631473024,58821.64
58570.24,58967.27,57759.01,523908992,58075.39
58570.98,59330.34,58426.08,705150976,59330.34
59639.26,59771.82,58623.85,873665984,59055.09
58435.11,59201.32,57946.94,1100221952,58223.53
57291.3,58291.63,56770.58,732227008,58153.03
58380.64,59070.32,58372.96,692150016,58886.09
59341.76,59482.67,58161.41,686574016,58450.85
58573.48,58936.81,57814.29,612809024,58338.36
59425.9,59526.07,58623.0,637889024,59043.16
58972.71,59009.76,58017.7,566052992,58217.4
57310.87,58069.82,56867.01,713595008,57933.09
58160.61,58760.13,57899.42,564686016,58702.82
58840.31,59285.16,57988.79,618497984,58959.1
58794.35,58996.85,58305.32,573054016,58400.21
58565.3,58861.1,56862.19,692899008,57341.03
57259.68,57587.34,56112.15,664947008,56441.12
56226.12,56809.01,55595.42,524132992,55763.57
53804.87,54381.82,52570.52,885777984,52686.97
54956.24,56585.89,54956.24,716636992,56448.0
56092.28,56519.24,55460.73,562444032,56461.72
56530.06,58044.62,56530.06,743347008,57976.46
58557.53,58708.83,57387.3,680979008,57929.65
57765.48,58036.1,55590.23,642201024,55747.88
54860.74,56116.99,54507.22,590992000,56071.09
56620.97,57061.98,56078.71,557260032,56978.25
55768.12,56260.91,54248.2,674852992,54449.88
54604.1,54989.35,53365.2,847955008,54111.6
54431.22,54992.77,53761.47,551115008,54558.16
53200.79,53292.31,51757.2,606476032,52257.07
53023.19,54251.34,52404.66,694196992,54103.5
53946.93,54583.24,53885.81,786614976,54497.95
55075.77,55467.09,54666.9,750622016,55233.68
54237.76,54536.51,53888.6,531345984,54384.94
54196.6,54520.43,53287.09,583019008,54460.36
54123.24,55241.81,53942.64,742180992,55212.5
56143.05,56390.97,55275.17,686457024,55407.21
55394.65,55749.21,54136.45,569721984,54612.93
53376.49,54408.12,53205.91,425316000,54306.63
54408.95,54755.23,53392.6,553550016,53664.36
54065.06,54456.8,53393.38,438728992,54304.92
54194.59,55066.53,53772.76,465808000,54861.83
55185.87,55416.13,54583.39,378192992,55131.63
55667.58,55962.45,55160.23,340219008,55688.81
55248.04,56510.36,55194.72,485272992,56421.32
56881.0,57080.44,56064.01,428344000,56402.91
56471.71,57641.81,56378.52,483688000,56891.01
57122.23,57455.45,56576.96,398327008,57034.47
57780.43,57789.4,56675.16,365753984,57277.18
56646.82,57213.4,56493.12,306939008,57007.01
56718.02,56798.11,55620.63,321815008,55906.38
56157.64,56375.47,55344.33,301704992,55915.67
55813.85,56264.19,55637.09,269259008,55864.24
56058.28,56676.51,55960.45,275879008,56433.12
56020.09,56191.06,54926.78,320468000,55215.32
55328.33,55904.89,54536.63,311156000,54839.46
54237.68,54887.82,53911.38,343457984,54534.28
54868.14,55636.45,54696.13,316136000,55636.45
55714.34,56067.82,55488.43,204692992,55715.5
55983.22,56875.15,55926.77,437956000,56787.75
56455.88,56928.84,55967.53,342097984,56798.55
57424.96,57623.54,57056.1,387420992,57345.59
57615.31,57751.01,56561.22,290222016,57150.9
57199.35,57605.54,56658.46,324038016,57569.84
57497.18,58435.76,57252.79,490054016,58278.67
58737.11,58817.13,58051.1,416196992,58301.34
58213.34,59065.79,57481.81,495953984,57689.93
57840.95,58634.95,57674.76,349865984,57729.36
57392.52,58435.78,57392.52,321436000,58114.43
58459.71,58847.43,57511.68,336392992,58227.81
58585.04,59653.43,58468.38,435502016,59494.67
59303.61,60112.01,59303.61,442841984,59919.48
59968.98,60141.63,59008.66,333052000,59299.53
59570.81,59603.19,58961.69,279168992,59507.68
59727.42,60662.13,59727.42,460812992,60328.94
60586.76,60718.93,60025.74,469776000,60404.33
60564.12,60950.85,60467.05,431500000,60737.28
60530.41,60581.9,59178.18,372076992,59866.75
60335.58,60792.04,59953.31,378208992,60693.24
60726.54,60726.54,59777.94,339587008,60078.5
59894.01,60582.16,59803.41,464342016,59880.68
59892.68,60137.08,58967.43,384668000,59603.14
59897.47,60358.31,59181.94,303815008,59753.02
60344.19,60441.82,59803.96,317748992,59885.66
59730.52,59759.06,58871.14,329035008,59169.61
58690.89,58853.98,57654.55,325731008,58154.66
58172.09,58507.02,57955.18,340684000,58383.71
58779.81,59051.97,58098.09,316375008,58479.86
58611.4,58929.16,58122.18,277343008,58822.82
58977.04,59624.6,58874.41,378907008,59462.92
59386.98,59763.92,58952.93,485276992,59443.43
59623.23,59854.65,58595.39,419006016,58849.39
58721.07,59025.65,58370.46,320593984,58749.93
58720.0,59103.55,58407.34,264348992,58890.46
58654.42,58736.22,58017.46,305284000,58623.2
58475.4,59053.85,57927.41,329252000,58285.65
58484.97,59058.09,58349.86,313475008,59058.09
59064.99,59604.7,58996.02,336524000,59345.93
58972.91,59972.59,58811.03,370044992,59972.59
60099.54,60761.84,59534.92,415974016,60685.5
60753.92,60955.0,60394.97,397584000,60865.73
60921.4,61253.85,60673.97,428803008,60998.84
60999.73,61174.18,60590.39,236900000,61100.96
60871.58,61110.19,60433.42,213646000,60746.75
60562.81,60813.47,60312.29,122665000,60608.08
61905.08,62260.11,61434.16,508718016,62260.11
62199.23,62503.22,61972.03,498908992,62478.98
62455.94,63397.71,62302.73,704214976,63397.71
63119.69,63732.81,62830.13,570801024,63732.81
64049.7,64447.56,63495.63,617070016,63862.03
63973.82,64289.57,63486.34,494272992,64289.57
64394.42,64495.31,63899.88,490411008,64124.73
64123.55,64897.77,63681.08,540081984,64479.14
64559.28,64732.42,63354.21,623179008,64192.6
64058.31,64373.69,63646.26,392740992,64241.48
64476.99,64920.67,64231.09,557272000,64627.29
64406.01,65589.87,64294.37,649310016,65589.87
65608.53,66121.97,65186.59,594649024,65551.38
65391.4,66068.21,65262.58,536912000,65774.37
65762.55,66065.09,64726.91,456468000,64882.72
64980.51,65730.66,64709.13,442851008,65414.95
65522.0,66473.39,65264.67,637254016,66283.23
66726.51,67231.7,66573.58,630841024,66879.74
66901.13,67277.03,66524.52,631107968,66758.97
66674.09,67398.49,66118.73,477176992,67217.24
67508.89,69057.39,67508.89,728443008,68999.96
68467.69,70142.87,68433.24,805081024,69675.08
70031.38,70647.61,69631.63,1311879040,70166.89
70472.95,70820.34,69121.99,1022446016,69225.72
69412.73,70572.67,68672.75,798744000,70101.22
69980.75,70786.26,69760.66,834587008,70457.99
70340.76,70647.12,69429.31,745425024,69838.75
69465.04,70335.06,69184.58,661580992,69364.54
69636.25,70489.53,69305.3,740806016,70450.31
70511.33,71268.01,70061.63,556416000,71006.82
71498.42,71776.92,70815.19,745312000,70923.84
70915.05,71090.4,70268.84,494801984,70746.73
70668.25,70757.67,68117.01,536982976,68588.51
68747.77,68794.65,67312.11,262784992,68760.46
69442.1,69698.17,68893.37,472812992,69074.33
68951.48,69947.57,68146.31,563248000,68522.21
68676.74,68847.14,68192.38,626779008,68604.63
69022.35,70912.7,68996.1,817123968,70905.39
71020.4,71339.82,70598.84,725579008,70779.15
70401.7,70960.27,70095.87,548744000,70941.06
70900.98,71611.4,70699.56,658806976,71543.26
71503.04,71665.62,70455.39,770264000,70561.03
70895.8,71052.22,69786.65,752982976,70084.95
68921.64,69553.08,68561.46,649977984,69553.08
69332.9,70054.71,69048.57,157779008,69998.07
71095.61,71151.66,67901.6,605481984,67926.47
67199.38,67650.05,66022.47,582049024,66335.42
66783.35,67462.16,65460.1,736422976,67230.72
67248.64,67251.27,66571.56,492923008,67148.87
66618.28,66618.28,65406.38,510511008,66147.74
66481.92,66591.05,63834.77,654659968,64072.16
64087.69,65462.87,64051.58,653488000,65350.85
65561.47,66666.16,65342.06,589468992,66156.19
66546.94,67437.71,65931.92,909425984,66939.08
66848.11,67551.97,66679.05,785174016,66860.19
67169.09,67788.24,67100.14,537185984,67712.1
67844.86,68524.06,67697.48,687118016,67873.47
67415.53,68244.2,67196.52,614435008,67704.61
68023.57,68100.93,65545.02,820422976,65913.89
66032.24,66144.48,64629.4,729353984,64759.02
65122.1,66407.81,64327.88,799784000,66380.44
66455.28,66970.75,65853.27,655969984,66509.71
66136.21,66136.21,65391.25,702572992,65499.2
65364.43,65780.21,64388.25,714553984,64429.48
65040.96,65592.1,62867.75,889235008,63524.18
63572.18,63785.44,62436.72,578380032,63501.58
63951.78,64819.64,63807.28,575406976,64819.64
64814.04,65515.04,64651.36,590457984,65440.22
65695.79,66218.98,65462.16,888348032,66218.98
66330.46,66396.49,65892.13,570638976,66267.34
66163.73,66356.58,65258.89,745806016,66356.58
66430.45,67092.7,66087.12,701633984,66441.93
66831.95,66944.43,66098.36,922374976,66719.67
66717.16,67014.74,66452.57,690176000,66822.14
66967.22,67156.02,65928.59,482496000,66004.48
66363.04,67675.42,66127.36,774844992,67607.9
67810.58,68677.16,67810.58,1069465984,68221.86
68224.03,68919.81,67816.64,1167257984,68828.96
69095.57,69725.27,69052.56,1269127936,69311.23
69235.73,69588.35,68553.43,816732992,68770.29
68515.26,68753.62,67671.97,840163968,67874.68
68238.7,68473.03,67300.87,941670976,67668.96
67807.65,68348.72,67442.59,739710016,67923.91
68313.47,68991.53,68244.35,763465024,68575.47
68740.85,68740.85,67563.04,707580032,67879.62
67654.83,67654.83,66721.84,746161984,66831.36
67123.36,67680.63,66428.29,779148992,66428.29
66910.99,67180.06,66344.91,784113024,66462.89
66285.17,66730.56,65059.28,887206016,65288.03
65332.63,66091.1,64471.7,786060032,65927.31
66236.68,66350.04,64958.74,711281024,65201.71
65765.21,65973.12,65037.92,714019968,65152.9
65598.54,66029.4,65382.93,689926976,65960.95
66248.02,66393.03,64898.42,799403008,65038.59
64728.88,64728.88,62889.29,811539008,63211.27
62589.06,63445.26,61957.01,815137024,63278.07
63809.85,64903.73,63667.19,765750016,64822.62
65252.76,65868.81,65160.78,815105984,65307.14
65432.43,65631.98,63640.94,661235968,63727.95
63481.74,65309.0,63147.96,703756992,65309.0
65538.97,65916.3,64644.55,779852992,64905.59
65113.74,65579.14,64922.1,523372000,65254.13
65351.7,66163.09,65129.48,635945024,65569.61
65192.59,65305.29,64405.25,493964992,64421.53
64130.83,64730.49,63994.63,569824000,64730.35
65347.61,65543.98,64489.28,652947968,64568.86
64442.51,65525.3,64373.12,918779008,64802.14
65015.53,65403.55,64668.54,717393984,65361.78
65542.76,65973.16,64999.38,736404992,65973.16
66240.61,66388.91,65759.63,781665984,65985.76
65899.32,65899.32,64987.08,658182976,65129.0
64529.55,64793.38,64030.61,620609984,64658.76
64460.68,64830.85,62737.98,701140992,63131.68
62595.58,62595.58,60547.4,1102265984,60760.82
61389.89,61872.84,60835.2,685217024,61367.34
61577.82,61577.82,60534.9,626188992,61283.87
61524.65,61809.28,58684.73,892700992,58709.33
58204.85,59207.98,58068.41,769441984,58664.24
59428.84,60540.81,59428.84,803427008,60387.04
60788.85,61289.04,60302.08,753593984,61112.83
60561.07,60588.42,59424.15,797708992,60217.58
60640.76,61326.42,60375.01,788198016,61301.65
61535.06,62489.97,61325.29,1008705984,62483.83
61987.57,63552.09,61837.7,1145264000,63169.22
62710.45,63847.13,62705.75,951342976,63781.67
63756.16,64866.09,63756.16,829771008,64530.05
63805.52,64213.93,62500.66,921678976,64213.93
64794.04,65120.97,63200.53,973777984,63280.42
63585.47,64007.7,63182.61,709601024,63482.21
63938.9,64159.98,62595.24,822249984,63839.27
63794.4,64481.92,63657.88,657420032,64215.67
64457.83,65011.61,64375.2,647323008,64874.57
64694.35,65171.01,63346.24,828160000,63719.64
63483.33,64461.81,63324.67,814673984,64355.86
64747.62,64852.08,64094.67,679235008,64247.0
64376.06,64559.65,64085.37,569619008,64261.33
64197.07,64308.47,63357.8,615676032,63763.8
64172.23,64617.99,64040.63,639036992,64565.63
64798.82,64851.31,64318.94,739784000,64434.51
64315.56,65714.4,64206.0,764116992,65714.4
65633.93,67581.95,65480.35,835182016,67581.95
67542.32,68292.83,67377.92,1046995968,67689.46
67942.06,68948.98,67932.12,971233024,68649.24
68572.77,69653.0,67886.87,808787968,69490.47
69663.59,69795.99,67883.93,948307008,68093.26
67853.37,68624.24,67727.37,625265984,68194.72
67681.06,68536.59,67594.48,644424000,68006.89
68178.98,68911.52,68044.51,653752000,68203.43
68222.19,68303.56,67583.63,448332000,67959.5
68174.0,68502.05,67922.2,562732032,68450.46
68810.39,68810.39,66283.4,930316032,66607.58
66964.89,67793.71,66964.89,660296000,67742.07
68327.33,68757.85,67864.29,643329984,68054.04
68357.42,68565.6,68123.12,658099968,68565.6
68701.76,68732.08,68430.39,459040000,68691.77
68721.52,69000.73,68597.95,571400000,68870.67
68857.93,68862.69,68325.22,553953984,68524.35
68666.72,68761.21,67586.8,625001984,67792.69
68155.63,68440.24,67345.55,583683968,68440.24
68547.46,69408.66,67890.88,526604000,69250.14
69620.91,69807.16,69288.14,605179008,69522.42
69437.8,70128.58,68957.82,592068992,70072.02
69924.8,70335.62,69326.54,663027008,69437.55
69379.46,69708.79,69193.3,490950016,69374.88
69396.59,69396.59,67968.14,521456000,68240.93
68310.49,68574.33,67880.04,472489984,67956.47
67879.85,68344.98,66919.05,576782016,67259.99
67179.08,67179.08,65517.05,612531008,65643.34
65295.03,66584.88,65128.94,567808000,66535.13
66551.7,66551.7,64503.0,781081984,64585.22
64322.71,65428.33,64048.07,596281984,65417.92
65407.24,65460.74,64679.71,581827968,65385.38
65575.32,65637.65,63586.05,543728000,63733.16
63801.11,63921.13,62512.03,448313984,63298.58
62869.03,63595.53,62534.87,477873984,63209.88
63418.65,64561.4,63158.73,584268992,64561.4
64119.29,65017.13,63528.96,626659008,63609.31
63860.48,64440.54,63632.0,402190016,63755.35
64045.65,64059.23,61854.09,495612992,62407.42
62113.12,62663.33,61138.86,377878016,61491.71
61971.8,63325.89,61971.8,677848000,63046.02
62929.05,63632.03,62627.99,524539008,63224.65
62736.44,63466.13,62386.11,550444992,63112.6
63361.27,63708.59,62162.89,519391008,62806.94
63000.84,63516.83,63000.84,373587008,63516.83
63641.65,64477.92,63596.09,459928000,64463.23
64221.2,64462.99,63804.36,660833024,64067.11
63868.78,64180.18,63548.56,486391008,63670.08
63593.65,64021.61,63476.45,432873984,63700.3
64102.85,64334.79,63495.15,500926016,63523.22
63691.45,63697.77,61840.75,645566016,62185.54
61946.53,61946.53,60443.96,573001024,60938.92
60508.49,61160.95,59840.38,583796992,61116.74
61175.29,61716.68,60815.75,472857984,61716.68
61102.1,61102.1,60311.28,332596000,61007.73
61395.56,62050.52,61301.96,364185984,62033.24
62011.59,62118.07,60998.22,366656992,61217.96
60741.97,61715.5,60465.07,443896000,61589.91
62169.33,62597.48,62009.27,394908000,62072.64
61669.03,61995.72,61542.65,283871008,61953.26
62186.25,62879.33,62184.66,478936992,62819.08
63111.54,63304.15,62684.55,417407008,63002.88
63133.87,63640.85,62909.54,420062016,63269.4
63354.63,63507.79,62871.48,283224000,63264.51
63319.51,64186.73,63305.16,344380992,64186.73
63996.82,64216.97,63684.45,385100000,63866.26
63763.22,63811.47,63170.53,285417984,63240.11
63483.9,64180.59,63045.28,370662016,64100.82
64223.62,64463.13,63512.93,357627008,63596.17
63302.94,63787.09,62874.58,271420992,62909.49
62382.27,62834.51,61801.59,487920992,62689.79
63014.97,63282.7,62664.33,345808992,63261.06
63015.17,63371.79,62687.99,465516992,62743.81
62598.02,62940.21,62343.2,338625984,62635.13
62426.34,62696.84,61861.7,276384992,62024.97
62151.76,62366.7,61589.78,320980000,61840.1
62023.2,62093.13,61407.92,319316992,61636.83
61842.65,61913.66,59434.48,756097984,60882.33
60990.46,61105.09,59560.67,396420000,59802.32
59227.3,61047.65,58486.41,467233984,61047.65
61265.39,61674.57,60698.37,369156000,61388.64
61326.95,62003.42,61036.9,434188000,61181.55
61011.46,62530.88,61011.46,414544000,62530.88
62338.64,62423.95,61700.22,363195008,62295.68
62731.8,62799.83,61618.88,325998016,61926.61
61969.08,62102.51,61374.36,438406016,61758.61
61039.18,61935.42,60757.52,490911008,61315.08
61693.12,61841.55,59134.05,691977984,59325.99
57585.71,57755.88,55625.45,783115008,56265.52
55111.78,55944.61,51687.5,823782976,52283.5
52253.6,52961.21,49492.61,1063180992,52961.21
53175.08,54000.63,49193.24,961438016,50307.63
51578.07,52017.02,48600.16,868428992,52017.02
51578.03,52614.88,50501.08,806696000,52188.65
52811.5,53497.78,52546.16,453820000,53485.34
53214.6,54097.43,52420.81,503225984,54097.43
53812.76,54853.83,53416.19,623292032,54217.83
53785.78,53785.78,51187.66,692553984,51945.93
51292.78,53075.39,49930.66,701345984,53061.74
51726.14,53927.39,51569.96,611953984,53287.03
53586.14,53691.2,51868.13,509454016,52411.48
52620.3,53160.01,52124.38,414265984,53055.09
53230.58,53605.04,52941.98,438976992,52967.67
53063.34,53733.81,52908.74,410606016,53707.56
54124.07,54253.58,53624.99,96935000,53946.09
54589.06,55760.63,54589.06,397403008,55375.28
54551.66,54731.95,53906.52,344095008,54054.8
53885.94,55059.2,53885.94,458916992,55019.78
55659.73,55831.33,55016.39,512795008,55238.22
55225.05,56734.14,54916.68,580748032,56691.98
56566.86,56979.8,55447.12,553654016,55902.98
55041.46,55753.5,54518.96,412003008,55604.81
55998.73,56754.27,55491.83,483416992,56650.62
56328.04,57190.95,55882.45,542244992,56121.89
56398.49,57289.85,56330.49,483614016,57115.64
57160.02,58103.6,56908.76,449800000,57896.5
57344.09,58308.51,57344.09,450920992,57933.24
57861.6,61721.84,57836.25,1116726016,60889.08
60814.35,61540.46,60395.56,632627968,60827.89
59858.95,59858.95,57789.1,653227008,57979.9
58085.92,58146.64,55682.81,656588992,56323.38
55216.41,57664.21,55009.29,539465024,56801.2
57833.06,58320.04,57629.38,444483008,58261.27
58089.4,59645.59,58034.67,583753024,58988.46
59028.48,60110.4,59028.48,507556000,59758.18
59864.23,59879.93,58363.63,510558016,59693.43
58906.61,60115.73,58712.55,572099008,59459.66
59080.49,59549.33,57209.16,547644992,57209.16
57809.82,58296.61,57183.39,470264000,57311.22
57718.24,58086.62,56905.2,484988992,57228.53
57580.48,57724.75,56507.83,522036000,57338.78
57731.71,58327.63,57391.99,400441984,58327.63
58388.39,58721.88,57970.22,429550016,58664.09
58888.93,59620.46,58754.88,434619008,59420.26
59356.37,59881.16,58342.1,561305984,58543.37
58862.98,59460.42,58470.04,461564992,59300.29
59566.82,59958.89,58331.87,486016992,58442.44
58181.54,58874.36,57839.99,485057984,58750.59
59063.91,59306.79,57670.41,449604992,57798.73
57348.87,57348.87,55723.28,480328992,55904.51
55687.95,56840.14,55387.64,441255008,56792.34
57023.68,57047.56,55451.05,470945984,56259.37
56216.45,57054.16,55889.56,470384000,56278.39
56368.71,56708.44,55339.26,430179008,55469.92
56047.22,56801.4,55822.72,486140992,56616.81
56924.06,57446.86,56830.52,211704992,57042.36
56810.95,56817.92,55874.24,542121024,56061.47
55256.74,55262.15,54121.84,570403968,54851.52
55185.1,55858.64,54490.08,409727008,55721.42
54992.82,56534.03,54861.12,565027968,56522.77
56735.73,56955.26,55815.34,378465984,56180.24
54965.82,55848.16,54874.86,424508000,55540.67
55783.8,56391.97,55631.01,345228992,56201.45
56609.02,56770.67,55714.89,393056992,55875.72
55940.2,56162.5,55285.04,395411008,55922.53
55588.85,56306.7,55588.85,464409984,55927.45
55938.31,55938.31,54923.02,441950016,55089.82
54809.67,54984.56,54344.7,333831008,54473.9
54300.73,54506.52,52589.31,408784000,52752.15
53333.21,53387.49,51497.34,519067008,51986.38
51519.77,51941.7,50656.59,547265024,51091.51
51328.5,51703.6,49621.67,549430976,49621.67
49824.32,51084.01,48812.4,623633984,51071.22
51575.94,52450.67,51303.34,425112992,52283.58
51999.04,52488.55,51582.08,445161984,52092.78
51743.0,54517.76,51640.47,748172992,54517.76
54412.8,54792.44,53636.62,542524032,53806.64
53941.9,55154.53,53941.9,513816992,54769.25
54944.16,55384.08,54725.02,351456992,55195.81
54780.41,55173.07,54300.14,389707008,54679.11
55128.77,55537.56,54377.55,420372000,55138.85
55189.29,55212.3,53316.73,456431008,53499.25
52675.4,53986.9,52655.86,452068000,53834.91
53557.49,53885.46,52328.16,359560000,52444.07
52457.95,52989.15,52117.13,493064992,52551.52
52323.74,52323.74,51158.49,417102016,51338.97
51530.0,52250.0,51088.4,439792000,51886.47
52250.03,52337.3,51551.49,360511008,51665.78
51450.31,51824.5,50684.01,312540992,50742.08
50958.05,52155.82,50639.56,436476992,52126.94
52458.6,52846.11,51507.11,504417984,51747.43
52013.51,52332.67,51301.2,342624000,51591.56
52032.55,52265.3,51703.4,274862016,51948.62
52235.82,52554.85,52025.86,158988000,52517.25
52453.86,52618.38,52202.75,240647008,52561.2
52403.32,52542.63,51452.0,312745984,51553.2
51563.51,52053.62,51116.72,240944000,52053.62
52111.76,52334.19,51013.4,218967008,51266.62
51314.57,51711.94,51029.4,220598000,51340.96
51645.21,52859.07,51580.01,437049984,52859.07
52748.24,52956.73,51258.69,447315008,51532.56
51640.23,51661.6,50753.95,400152992,51204.58
51183.12,51474.51,50007.03,467414016,50182.53
50497.76,50562.29,49263.3,505440992,49836.98
50325.15,51092.38,50080.67,403758016,50781.84
50767.33,51524.43,50499.74,545302016,51410.44
51631.51,52489.88,51578.11,608076032,52154.27
52529.22,52792.6,51148.2,532051008,51561.68
51712.14,52802.56,51484.36,497416000,52797.16
53364.63,53848.63,52993.24,614878016,53529.3
53466.61,54398.76,53151.1,682052992,54384.76
54455.65,54896.66,54009.47,683672000,54607.89
54868.7,55056.62,54352.6,566062976,54888.55
54773.24,55450.77,54478.96,579609024,55186.21
55052.79,55293.55,54223.73,534740000,54790.84
55042.68,55418.82,54745.81,572747008,54918.68
55513.93,57266.29,55513.93,834872000,56958.83
56743.27,57581.86,56656.55,577558016,57356.72
57053.88,57848.91,56916.59,499216000,57811.79
58236.2,58471.9,56904.88,652652032,57171.34
57079.66,59334.51,57079.66,689164032,59215.65
59227.07,60089.37,58553.24,826075008,60051.94
59872.21,60442.83,59628.99,697230976,60147.96
59917.51,60674.87,59528.0,521420000,60674.87
60873.28,61080.37,60380.51,610440000,60545.87
61046.16,61308.45,60871.5,552785984,61178.25
61261.42,61587.57,60012.83,897712000,60162.52
59807.17,60141.69,58988.29,578769024,59332.11
59806.56,60730.36,59806.56,537430016,60557.48
60534.23,60856.06,59500.78,659756992,59662.13
60298.91,60512.48,59532.82,524911008,59847.64
59407.65,60034.61,59147.2,699544000,60030.14
60442.13,61111.3,60257.27,646408000,61111.3
61599.03,61778.66,61323.39,710545024,61449.07
61453.87,61629.81,60759.19,634230016,61252.83
61404.37,61623.38,60768.27,670793984,60856.43
60895.5,60927.21,59640.42,562539008,59666.62
59946.25,60164.62,59142.79,612836992,59737.53
59571.97,59638.07,58378.71,632028992,58821.82
59235.55,60166.23,59126.58,591043008,59978.49
60122.79,60943.85,59785.91,646627968,60721.23
60398.69,61022.05,60143.29,644588032,60725.88
60688.92,60992.76,60454.03,278038016,60902.41
60608.84,60608.84,59617.6,504524992,59685.48
59716.51,59751.95,58862.68,484292000,59143.43
59286.64,59718.75,58937.7,506385984,59479.73
59904.47,60512.18,59591.29,531342016,59673.75
59927.75,59945.28,59101.16,392547008,59280.43
59146.31,59418.42,58778.01,425900000,59009.47
59544.77,59954.31,59388.46,535315008,59389.02
59879.08,61033.21,59879.08,673051008,60835.74
60960.94,61412.42,60790.77,611163008,61279.31
61296.94,62376.89,61296.94,823334016,62336.32
62424.34,63015.6,62151.71,699660992,62537.33
62447.64,62499.18,61595.58,555115008,62164.06
62358.01,62617.55,62028.75,571494976,62064.97
62345.19,62449.0,61716.36,619537984,61786.74
61949.28,62165.32,61248.92,582716032,61417.44
61139.69,62561.66,61093.44,604030016,62561.47
62864.54,63035.28,62357.09,690576000,62490.95
62159.87,62434.98,61642.02,718811008,61815.1
61757.28,61880.61,61401.52,501376000,61544.94
61925.21,62509.91,61925.21,632592000,62423.04
62598.34,62975.42,62392.06,610019968,62969.32
63244.46,63616.88,63030.04,827708992,63284.54
62941.84,62941.84,62317.8,622547008,62463.96
62566.41,62653.91,61652.28,663137024,62062.69
61818.23,61837.59,60832.01,440656000,60939.55
60866.9,61104.36,60474.43,342673984,60813.25
61004.94,61112.27,59987.73,627500992,59987.73
59823.55,60709.82,59388.42,562268032,60709.82
60889.92,61007.32,60178.54,816032000,60890.09
60968.51,61246.78,60519.91,623270016,60582.6
60205.66,60988.78,59983.08,575745024,60478.5
60395.09,61166.13,60221.2,517064992,60652.56
61104.74,61245.32,59985.84,521809984,60131.94
60283.41,60553.01,59695.6,562454976,59848.46
59941.94,60314.97,59849.01,385911008,60122.9
59571.57,60005.5,59376.37,461043008,59706.03
60114.13,60318.43,59241.23,560784000,59940.54
60044.0,60692.46,59875.6,632928000,60677.81
60557.53,61076.07,60248.82,525047008,60596.68
60794.65,60861.81,59698.35,449392000,60010.42
59971.69,60314.99,58851.15,470689984,58943.71
59138.92,59557.03,59138.92,387083008,59285.68
59446.18,59574.47,58820.1,373856992,59015.69
58248.77,58841.23,58047.71,334087008,58809.68
58942.0,59325.48,58630.45,460384992,58749.33
58917.79,58973.39,58082.01,392680000,58092.99
58432.73,58953.46,58334.58,345008992,58820.76
58446.64,58886.88,58376.78,396852992,58872.62
58677.99,58906.66,57779.0,415036992,57853.86
58012.3,58174.46,57090.91,400168000,57453.05
56968.61,58164.96,56716.99,444883008,58100.85
57934.26,58316.23,57174.84,461240992,57331.17
56697.35,57286.37,56404.94,440750016,56935.76
57240.13,57484.56,56539.64,335750016,56539.64
57033.5,57134.77,56519.75,365764000,57079.47
56471.47,56662.82,55598.93,382776000,55734.34
55959.78,56088.79,54867.44,479331008,54916.61
54127.57,55206.39,53997.64,565417984,54809.94
55091.48,55175.78,54594.58,363983008,54843.93
54946.79,55652.01,54807.12,472139008,55449.51
55169.99,55418.28,54724.27,411167008,55125.29
55196.6,55790.43,54946.87,584235008,55099.33
55125.19,55574.47,54366.31,474791008,55568.37
55191.67,55970.25,55132.45,409663008,55744.29
55950.18,56166.65,55606.17,461945984,55799.77
56054.66,56248.45,55762.06,379182016,56248.45
56570.0,57069.6,56471.75,428680000,56695.71
56449.05,57365.55,56147.4,387536000,57300.02
58243.09,58274.25,57504.82,462432000,57504.82
57546.5,58201.29,57524.49,407100000,58201.29
58450.69,58546.09,57943.05,396900000,58250.48
58330.88,58512.65,58130.93,346822016,58364.67
58632.97,58663.53,58183.9,361312000,58467.79
58897.55,58979.36,58145.07,287033984,58324.86
58343.54,59299.68,58343.54,397787008,59299.68
59942.59,60068.21,59401.26,404475008,59401.26
59362.59,60815.43,59287.95,559534016,60439.83
60119.41,60663.63,59991.32,488900992,60451.41
59860.96,60149.7,59479.36,367927008,59479.36
59704.72,60178.74,59512.97,312927008,60126.55
60292.23,61249.91,60279.46,640443008,61184.33
61278.0,61407.81,60434.86,519536000,60822.57
61500.9,62543.49,61359.07,513555008,62543.49
62310.19,62418.24,61742.34,423864992,61951.16
62133.02,62757.0,62133.02,412670016,62721.31
62880.97,63074.17,62500.41,425230016,62986.09
62977.0,63158.45,61972.14,461614016,61972.14
62118.12,62790.25,61945.61,389185984,62780.58
62725.43,63022.4,62420.64,327286016,62608.13
